address_id,country,state,postcode,address,property_valuation
1997,Australia,NSW,2800,3 Bonner Point,4
1998,Australia,NSW,2560,113 Lien Place,6
1999,Australia,QLD,4500,064 Fallview Terrace,7
2000,Australia,NSW,2470,32 Sutteridge Trail,1
2001,Australia,VIC,3192,3984 Clove Street,10
2002,Australia,NSW,2324,4 Rowland Plaza,4
2003,Australia,NSW,2537,5157 Maple Wood Circle,8
2004,Australia,QLD,4580,559 Blackbird Street,2
2005,Australia,NSW,2763,6466 Troy Street,8
2006,Australia,NSW,2563,7135 Ruskin Avenue,11
2007,Australia,NSW,2068,5 Loftsgordon Avenue,12
2008,Australia,NSW,2264,33 Del Mar Junction,8
2009,Australia,NSW,2099,06069 Hayes Road,8
2010,Australia,NSW,2234,828 Waubesa Pass,10
2011,Australia,NSW,2230,1 Bobwhite Circle,9
2012,Australia,NSW,2126,3 Memorial Junction,11
2013,Australia,NSW,2086,644 Mcbride Street,11
2014,Australia,NSW,2075,23700 Dennis Way,11
2015,Australia,QLD,4825,5795 Comanche Circle,2
2016,Australia,VIC,3020,31 Scofield Trail,8
2017,Australia,NSW,2176,218 Elka Point,10
2018,Australia,NSW,2445,5468 Moose Lane,7
2019,Australia,NSW,2770,174 Calypso Crossing,7
2020,Australia,QLD,4306,53358 David Circle,3
2021,Australia,QLD,4060,0 3rd Road,9
2022,Australia,NSW,2144,9 Melvin Drive,7
2023,Australia,NSW,2065,9670 4th Point,10
2024,Australia,NSW,2148,2228 Steensland Terrace,8
2025,Australia,QLD,4053,2 Thierer Place,8
2026,Australia,VIC,3064,23 Huxley Road,7
2027,Australia,VIC,3030,34 3rd Place,8
2028,Australia,NSW,2217,63 Golf Crossing,8
2029,Australia,NSW,2176,1 Sloan Avenue,10
2030,Australia,NSW,2040,056 Pierstorff Alley,11
2031,Australia,NSW,2428,177 Anniversary Parkway,7
2032,Australia,NSW,2233,18 Karstens Drive,10
2033,Australia,NSW,2326,6950 Morrow Street,3
2034,Australia,VIC,3214,8492 Autumn Leaf Center,2
2035,Australia,NSW,2528,91749 Portage Park,8
2036,Australia,QLD,4213,45 Waubesa Lane,9
2037,Australia,NSW,2009,51739 Sundown Hill,9
2038,Australia,VIC,3352,95 Butterfield Circle,4
2039,Australia,QLD,4077,9 Porter Pass,6
2040,Australia,NSW,2156,236 Fremont Alley,12
2041,Australia,NSW,2075,46031 Hudson Place,11
2042,Australia,NSW,2760,8 Crowley Terrace,8
2043,Australia,QLD,4209,50532 Hoard Center,7
2044,Australia,NSW,2204,56 Sommers Point,8
2045,Australia,NSW,2217,0 Red Cloud Place,8
2046,Australia,NSW,2176,24951 Michigan Pass,10
2047,Australia,NSW,2009,51960 Gulseth Point,12
2048,Australia,QLD,4655,144 Parkside Parkway,3
2049,Australia,QLD,4551,896 Helena Parkway,7
2050,Australia,NSW,2106,89 Anhalt Park,11
2051,Australia,NSW,2327,1786 Orin Street,3
2052,Australia,NSW,2763,7 Green Ridge Way,8
2053,Australia,VIC,3182,2807 Northwestern Pass,8
2054,Australia,QLD,4702,9362 Grim Plaza,1
2055,Australia,VIC,3181,2 Sommers Drive,10
2056,Australia,VIC,3037,74164 Village Green Parkway,9
2057,Australia,QLD,4500,623 Melody Avenue,4
2058,Australia,QLD,4104,9 Roth Park,7
2059,Australia,VIC,3186,18 Buhler Court,12
2060,Australia,QLD,4701,4 Sachtjen Drive,3
2061,Australia,NSW,2170,130 Hayes Crossing,9
2062,Australia,NSW,2570,9 Logan Court,9
2063,Australia,NSW,2153,8 Superior Hill,10
2064,Australia,NSW,2835,575 Katie Terrace,1
2065,Australia,QLD,4509,9 Old Shore Street,7
2066,Australia,NSW,2318,7949 Waywood Way,7
2067,Australia,VIC,3182,2982 Monterey Way,10
2068,Australia,VIC,3043,692 Leroy Parkway,9
2069,Australia,VIC,3175,9499 Alpine Drive,8
2070,Australia,NSW,2281,0442 Debra Point,7
2071,Australia,QLD,4558,61 Upham Parkway,4
2072,Australia,VIC,3172,63832 Maple Wood Court,9
2073,Australia,QLD,4556,27 Rockefeller Plaza,8
2074,Australia,NSW,2505,95483 Washington Junction,9
2075,Australia,NSW,2145,1396 Sugar Terrace,10
2076,Australia,NSW,2115,8454 Pierstorff Way,11
2077,Australia,NSW,2067,2444 Aberg Hill,12
2078,Australia,NSW,2469,73637 Nancy Street,1
2079,Australia,NSW,2705,9 Beilfuss Crossing,3
2080,Australia,QLD,4127,891 Mendota Junction,2
2081,Australia,VIC,3196,73 Muir Trail,7
2082,Australia,NSW,2450,1 Raven Circle,7
2083,Australia,VIC,3024,6563 Susan Pass,7
2084,Australia,QLD,4551,59 Prentice Lane,7
2085,Australia,NSW,2164,65880 Cascade Drive,9
2086,Australia,NSW,2230,6632 Truax Hill,9
2087,Australia,NSW,2320,68882 Commercial Crossing,3
2088,Australia,VIC,3028,949 Marquette Avenue,7
2089,Australia,NSW,2330,9953 Kim Lane,4
2090,Australia,QLD,4514,09 Pierstorff Point,6
2091,Australia,VIC,3136,158 Lindbergh Crossing,9
2092,Australia,NSW,2575,72 Ilene Point,8
2093,Australia,QLD,4053,4081 Lighthouse Bay Alley,9
2094,Australia,QLD,4740,794 Kennedy Court,2
2095,Australia,NSW,2570,3981 Karstens Place,8
2096,Australia,VIC,3088,88039 Melody Lane,9
2097,Australia,VIC,3966,344 Rockefeller Way,2
2098,Australia,NSW,2260,434 Eggendart Circle,12
2099,Australia,NSW,2265,0 Waubesa Alley,6
2100,Australia,QLD,4405,831 Prairieview Trail,1
2101,Australia,VIC,3912,884 Surrey Pass,7
2102,Australia,NSW,2120,60424 Bultman Terrace,10
2103,Australia,QLD,4701,882 Merry Trail,4
2104,Australia,QLD,4133,47878 Pond Park,3
2105,Australia,NSW,2261,7 Porter Parkway,8
2106,Australia,QLD,4034,984 Waubesa Pass,6
2107,Australia,NSW,2753,91933 Artisan Avenue,9
2108,Australia,NSW,2164,624 Atwood Circle,8
2109,Australia,QLD,4128,15 Mcguire Junction,6
2110,Australia,NSW,2076,21 South Avenue,11
2111,Australia,VIC,3143,4 Macpherson Street,4
2112,Australia,VIC,3025,5965 Glacier Hill Terrace,9
2113,Australia,NSW,2090,556 Esch Street,12
2114,Australia,NSW,2747,25943 Montana Street,8
2115,Australia,QLD,4118,2 Dawn Avenue,5
2116,Australia,NSW,2446,35 Harbort Way,8
2117,Australia,VIC,3012,464 Bonner Place,8
2118,Australia,VIC,3072,0899 Judy Pass,10
2119,Australia,QLD,4160,43 Sunbrook Terrace,10
2120,Australia,VIC,3037,34 Vidon Way,8
2121,Australia,NSW,2770,85 Cody Hill,8
2122,Australia,NSW,2810,8209 Tony Plaza,1
2123,Australia,VIC,3207,65675 Spenser Way,12
2124,Australia,NSW,2769,042 Saint Paul Parkway,10
2125,Australia,NSW,2164,3516 Kensington Lane,9
2126,Australia,NSW,2480,26064 Morningstar Junction,2
2127,Australia,NSW,2566,686 Rusk Parkway,8
2128,Australia,NSW,2145,7518 Canary Parkway,9
2129,Australia,NSW,2880,32 Spenser Crossing,1
2130,Australia,VIC,3175,654 Kim Parkway,3
2131,Australia,NSW,2063,0 Moose Court,12
2132,Australia,NSW,2062,99000 Petterle Drive,9
2133,Australia,QLD,4030,549 Longview Terrace,9
2134,Australia,NSW,2216,1861 Golf Course Circle,8
2135,Australia,VIC,3756,27 Mayer Lane,7
2136,Australia,QLD,4670,47336 Garrison Court,1
2137,Australia,NSW,2102,27 Drewry Road,10
2138,Australia,QLD,4503,75581 Express Center,3
2139,Australia,NSW,2557,5 Fairfield Parkway,8
2140,Australia,NSW,2650,47 Kensington Avenue,4
2141,Australia,NSW,2216,9870 Brickson Park Trail,8
2142,Australia,NSW,2234,3 Memorial Terrace,10
2143,Australia,NSW,2148,4559 Sundown Trail,8
2144,Australia,VIC,3976,45613 Meadow Valley Center,6
2145,Australia,NSW,2210,2 Spaight Road,10
2146,Australia,QLD,4503,59694 1st Crossing,7
2147,Australia,QLD,4680,124 Fulton Crossing,3
2148,Australia,VIC,3071,2800 Dottie Trail,10
2149,Australia,QLD,4165,4 Mosinee Lane,5
2150,Australia,NSW,2089,0799 Florence Street,9
2151,Australia,VIC,3214,5882 American Ash Point,3
2152,Australia,NSW,2199,13852 Burning Wood Terrace,1
2153,Australia,QLD,4160,735 Eastlawn Place,8
2154,Australia,NSW,2144,6 Sauthoff Court,9
2155,Australia,QLD,4510,1788 Columbus Trail,4
2156,Australia,VIC,3172,32705 Shelley Junction,8
2157,Australia,VIC,3189,0 Delladonna Parkway,10
2158,Australia,NSW,2760,79291 3rd Circle,8
2159,Australia,NSW,2155,8 Bunting Hill,10
2160,Australia,NSW,2145,63 School Plaza,9
2161,Australia,VIC,3030,0134 Swallow Pass,6
2162,Australia,NSW,2770,47204 Rigney Street,6
2163,Australia,NSW,2750,9732 Swallow Way,8
2164,Australia,QLD,4061,80 Cordelia Street,5
2165,Australia,NSW,2283,88175 Center Road,4
2166,Australia,NSW,2030,5 Muir Circle,12
2167,Australia,NSW,2138,6 Tennyson Place,9
2168,Australia,NSW,2016,698 Lunder Point,10
2169,Australia,NSW,2340,5 Dixon Junction,2
2170,Australia,VIC,3429,5890 Comanche Trail,6
2171,Australia,VIC,3083,6621 Carberry Crossing,8
2172,Australia,NSW,2170,322 Scott Plaza,5
2173,Australia,NSW,2770,15811 La Follette Park,7
2174,Australia,QLD,4214,67143 Bluejay Court,8
2175,Australia,VIC,3015,966 Emmet Trail,10
2176,Australia,VIC,3163,49530 Evergreen Lane,10
2177,Australia,NSW,2032,9582 Fremont Center,11
2178,Australia,QLD,4350,3 Declaration Circle,7
2179,Australia,QLD,4132,8142 Tomscot Drive,4
2180,Australia,NSW,2147,396 Sachs Road,8
2181,Australia,NSW,2527,1 Melby Way,7
2182,Australia,NSW,2557,53221 Namekagon Parkway,9
2183,Australia,NSW,2200,6 Dovetail Circle,9
2184,Australia,QLD,4211,67 Carioca Road,9
2185,Australia,QLD,4500,63123 Merry Alley,8
2186,Australia,NSW,2830,4478 Banding Way,3
2187,Australia,VIC,3040,28928 Mariners Cove Pass,11
2188,Australia,QLD,4815,3 Thierer Plaza,1
2189,Australia,VIC,3915,9 Hauk Alley,4
2190,Australia,QLD,4153,9045 Kings Avenue,11
2191,Australia,QLD,4179,9 Barnett Street,10
2192,Australia,NSW,2450,6779 Melrose Way,7
2193,Australia,VIC,3355,42473 Sycamore Pass,4
2194,Australia,NSW,2148,6631 Farragut Terrace,6
2195,Australia,NSW,2321,886 Rusk Pass,4
2196,Australia,NSW,2267,3 Bashford Plaza,5
2197,Australia,QLD,4055,11 Sage Place,7
2198,Australia,NSW,2099,26049 Straubel Point,11
2199,Australia,NSW,2026,59929 West Alley,10
2200,Australia,NSW,2762,94 Vernon Parkway,9
2201,Australia,VIC,3101,8312 Dunning Crossing,8
2202,Australia,NSW,2160,7 Novick Parkway,5
2203,Australia,QLD,4121,02 Del Mar Center,8
2204,Australia,NSW,2289,0 Shasta Terrace,7
2205,Australia,NSW,2145,90 East Way,8
2206,Australia,VIC,3977,2 Goodland Lane,5
2207,Australia,NSW,2232,7 Vernon Lane,10
2208,Australia,QLD,4227,9 Killdeer Avenue,7
2209,Australia,NSW,2756,152 Larry Alley,9
2210,Australia,NSW,2505,85 Hudson Street,8
2211,Australia,VIC,3458,6672 Butternut Avenue,6
2212,Australia,NSW,2750,43491 Jenifer Street,7
2213,Australia,QLD,4421,47 Chinook Road,2
2214,Australia,VIC,3505,3468 Rigney Place,1
2215,Australia,VIC,3216,079 Katie Alley,9
2216,Australia,NSW,2233,681 Butterfield Lane,9
2217,Australia,QLD,4017,48 Laurel Parkway,5
2218,Australia,NSW,2145,9115 Mockingbird Crossing,6
2219,Australia,VIC,3006,2 Michigan Parkway,5
2220,Australia,NSW,2262,24 Hermina Alley,6
2221,Australia,QLD,4570,82237 Dapin Court,4
2222,Australia,QLD,4037,1 Basil Street,8
2223,Australia,VIC,3918,60650 Mcbride Point,7
2224,Australia,VIC,3216,81 Lien Drive,3
2225,Australia,NSW,2214,37353 Alpine Circle,8
2226,Australia,VIC,3025,581 Granby Parkway,8
2227,Australia,QLD,4165,3073 Golf View Terrace,8
2228,Australia,NSW,2640,95 Riverside Way,1
2229,Australia,NSW,2560,390 Meadow Vale Circle,9
2230,Australia,NSW,2069,501 Reindahl Alley,12
2231,Australia,QLD,4818,0 Mifflin Alley,5
2232,Australia,NSW,2335,261 Mosinee Avenue,5
2233,Australia,NSW,2287,57 Boyd Avenue,7
2234,Australia,VIC,3079,9 Washington Drive,9
2235,Australia,NSW,2400,48 Straubel Court,1
2236,Australia,VIC,3043,70 Old Gate Avenue,7
2237,Australia,VIC,3977,40062 Steensland Center,6
2238,Australia,VIC,3148,39179 Bayside Terrace,9
2239,Australia,NSW,2036,04488 Amoth Parkway,8
2240,Australia,NSW,2092,259 Homewood Pass,10
2241,Australia,QLD,4215,863 Crescent Oaks Hill,1
2242,Australia,NSW,2770,353 Scott Road,7
2243,Australia,NSW,2040,97 Randy Junction,12
2244,Australia,VIC,3127,047 Northfield Trail,12
2245,Australia,NSW,2770,0132 Merrick Way,9
2246,Australia,NSW,2714,9248 Ludington Circle,1
2247,Australia,VIC,3555,81 Forest Dale Center,3
2248,Australia,VIC,3183,0 Blaine Point,7
2249,Australia,NSW,2768,90 2nd Lane,10
2250,Australia,NSW,2148,8718 Warner Avenue,8
2251,Australia,NSW,2880,4 Mallory Hill,1
2252,Australia,NSW,2560,29180 American Ash Circle,9
2253,Australia,NSW,2097,6471 Meadow Valley Court,11
2254,Australia,NSW,2008,9 Waxwing Pass,11
2255,Australia,NSW,2320,8 Buell Crossing,5
2256,Australia,NSW,2200,40 Rigney Street,8
2257,Australia,VIC,3101,7035 Crest Line Place,11
2258,Australia,QLD,4226,9129 Gale Court,8
2259,Australia,VIC,3350,71109 Vernon Way,4
2260,Australia,VIC,3977,883 Almo Terrace,6
2261,Australia,QLD,4006,987 Victoria Trail,8
2262,Australia,NSW,2484,7037 North Park,6
2263,Australia,QLD,4171,93 Shasta Avenue,10
2264,Australia,VIC,3218,9574 David Lane,8
2265,Australia,NSW,2323,1 Del Sol Center,3
2266,Australia,VIC,3095,38 Valley Edge Plaza,10
2267,Australia,NSW,2619,004 Gulseth Junction,8
2268,Australia,QLD,4306,503 Clove Crossing,4
2269,Australia,NSW,2092,0346 Dayton Hill,12
2270,Australia,NSW,2090,5 Derek Pass,10
2271,Australia,VIC,3355,3417 Huxley Pass,2
2272,Australia,NSW,2077,163 Gale Center,10
2273,Australia,VIC,3752,09 Grim Lane,4
2274,Australia,NSW,2580,31953 Dixon Way,4
2275,Australia,NSW,2066,463 Rowland Drive,9
2276,Australia,VIC,3620,054 Mesta Drive,1
2277,Australia,VIC,3630,33550 Spohn Terrace,1
2278,Australia,VIC,3630,953 Del Sol Point,4
2279,Australia,VIC,3630,369 Milwaukee Court,2
2280,Australia,VIC,3630,10055 Old Shore Lane,1
2281,Australia,VIC,3631,018 Porter Court,6
2282,Australia,VIC,3630,67 Elka Court,3
2283,Australia,VIC,3350,5086 Meadow Ridge Circle,7
2284,Australia,VIC,3630,66 Talmadge Terrace,1
2285,Australia,VIC,3630,09356 Badeau Drive,1
2286,Australia,VIC,3631,1032 Killdeer Place,3
2287,Australia,VIC,3630,91 Ilene Parkway,1
2288,Australia,NSW,2525,5015 Pawling Park,9
2289,Australia,NSW,2880,5701 Sugar Court,1
2290,Australia,QLD,4017,7 Melrose Circle,5
2291,Australia,NSW,2156,33 Novick Parkway,12
2292,Australia,QLD,4215,23 Village Way,9
2293,Australia,QLD,4228,834 Pierstorff Lane,10
2294,Australia,VIC,3977,974 Fisk Alley,4
2295,Australia,VIC,3101,531 Springview Lane,10
2296,Australia,QLD,4228,2 Nova Street,8
2297,Australia,QLD,4101,3242 Arizona Junction,10
2298,Australia,VIC,3804,4 Delaware Terrace,8
2299,Australia,NSW,2022,1913 Magdeline Point,12
2300,Australia,NSW,2565,54 Annamark Place,8
2301,Australia,VIC,3149,84 Main Lane,10
2302,Australia,VIC,3178,9 Lake View Avenue,9
2303,Australia,QLD,4568,015 Fulton Pass,8
2304,Australia,VIC,3115,00 Marcy Crossing,9
2305,Australia,QLD,4300,0991 Commercial Road,5
2306,Australia,NSW,2021,24198 Almo Crossing,12
2307,Australia,NSW,2145,01268 Stuart Hill,10
2308,Australia,QLD,4350,25139 Rockefeller Center,2
2309,Australia,QLD,4343,159 Graceland Terrace,1
2310,Australia,QLD,4304,0522 Nelson Crossing,3
2311,Australia,NSW,2250,90609 Charing Cross Lane,7
2312,Australia,VIC,3223,360 Troy Parkway,6
2313,Australia,VIC,3116,08475 Shoshone Park,9
2314,Australia,VIC,3205,44778 Bellgrove Crossing,10
2315,Australia,NSW,2539,69444 Mccormick Junction,9
2316,Australia,NSW,2208,64 Macpherson Junction,11
2317,Australia,QLD,4218,386 Jay Junction,3
2318,Australia,NSW,2120,496 Summit Road,10
2319,Australia,QLD,4125,54970 Veith Hill,7
2320,Australia,QLD,4818,33477 Trailsway Park,5
2321,Australia,VIC,3023,92 Schlimgen Hill,8
2322,Australia,VIC,3204,3 Talisman Court,11
2323,Australia,NSW,2229,69893 Loomis Junction,10
2324,Australia,QLD,4037,6505 Fieldstone Alley,8
2325,Australia,NSW,2285,5 1st Park,6
2326,Australia,NSW,2261,83 American Ash Drive,8
2327,Australia,NSW,2567,94 Twin Pines Trail,8
2328,Australia,NSW,2560,034 Eagan Avenue,6
2329,Australia,VIC,3108,3 Mariners Cove Terrace,10
2330,Australia,VIC,3106,2 Raven Way,10
2331,Australia,NSW,2076,4527 Butterfield Circle,9
2332,Australia,NSW,2566,366 Hovde Park,8
2333,Australia,NSW,2477,2 Straubel Lane,6
2334,Australia,NSW,2340,0 Butterfield Junction,5
2335,Australia,NSW,2153,7174 Thackeray Point,10
2336,Australia,QLD,4070,29 Portage Street,7
2337,Australia,VIC,3806,35 Lakewood Gardens Junction,9
2338,Australia,NSW,2099,5 Stoughton Parkway,9
2339,Australia,QLD,4507,533 Ramsey Center,5
2340,Australia,NSW,2155,694 Northwestern Court,10
2341,Australia,QLD,4070,4 Huxley Alley,8
2342,Australia,NSW,2114,03961 Sullivan Park,12
2343,Australia,NSW,2049,1081 Laurel Park,12
2344,Australia,NSW,2164,24 Corben Terrace,8
2345,Australia,NSW,2360,99 Eastlawn Way,1
2346,Australia,NSW,2213,6 Anniversary Place,10
2347,Australia,VIC,3181,0866 Pennsylvania Junction,10
2348,Australia,VIC,3194,2 Continental Park,10
2349,Australia,NSW,2262,22774 Pennsylvania Hill,6
2350,Australia,VIC,3138,9 Merrick Plaza,8
2351,Australia,NSW,2529,52593 Iowa Place,8
2352,Australia,QLD,4173,3 School Drive,7
2353,Australia,NSW,2073,9292 Mcguire Plaza,12
2354,Australia,QLD,4301,6 Graceland Court,2
2355,Australia,QLD,4825,24 Lerdahl Street,3
2356,Australia,NSW,2227,801 Kings Parkway,10
2357,Australia,QLD,4020,89 Pawling Court,7
2358,Australia,NSW,2176,89972 Graedel Point,9
2359,Australia,QLD,4223,17123 Northport Circle,9
2360,Australia,QLD,4152,20 Bluestem Way,9
2361,Australia,QLD,4127,743 Stone Corner Parkway,6
2362,Australia,NSW,2300,33 Prentice Street,9
2363,Australia,VIC,3040,5 Columbus Crossing,10
2364,Australia,NSW,2284,29 Basil Point,5
2365,Australia,VIC,3219,1 Bay Pass,5
2366,Australia,NSW,2508,89 Oak Hill,10
2367,Australia,NSW,2099,03 Clarendon Way,10
2368,Australia,VIC,3149,0 Gateway Road,12
2369,Australia,VIC,3023,631 Fuller Parkway,7
2370,Australia,VIC,3025,43898 Prentice Court,9
2371,Australia,VIC,3172,2 Melody Alley,8
2372,Australia,NSW,2064,01 Dunning Drive,9
2373,Australia,VIC,3147,86686 Novick Center,11
2374,Australia,NSW,2065,51 Leroy Place,10
2375,Australia,NSW,2222,5390 Park Meadow Park,10
2376,Australia,NSW,2016,4 Judy Park,10
2377,Australia,NSW,2015,9 American Ash Plaza,9
2378,Australia,QLD,4034,3 Riverside Drive,8
2379,Australia,NSW,2147,25925 Service Crossing,9
2380,Australia,NSW,2065,080 Pond Alley,9
2381,Australia,VIC,3074,1816 Monument Park,7
2382,Australia,NSW,2200,1 Nova Avenue,9
2383,Australia,NSW,2038,98 Mesta Street,11
2384,Australia,NSW,2533,7256 Forster Crossing,8
2385,Australia,NSW,2758,249 Burning Wood Point,8
2386,Australia,QLD,4209,12651 Lake View Point,7
2387,Australia,QLD,4178,9501 Melby Avenue,7
2388,Australia,NSW,2573,69810 Westridge Avenue,6
2389,Australia,QLD,4179,422 Crownhardt Court,7
2390,Australia,QLD,4159,4 Londonderry Junction,7
2391,Australia,QLD,4131,7346 Luster Circle,5
2392,Australia,QLD,4128,43 Commercial Road,7
2393,Australia,NSW,2142,44083 Village Court,7
2394,Australia,QLD,4034,57 Tennessee Alley,5
2395,Australia,NSW,2259,57 Debra Terrace,6
2396,Australia,QLD,4218,846 Carberry Street,11
2397,Australia,VIC,3807,4 Center Park,6
2398,Australia,NSW,2150,1 Coolidge Plaza,7
2399,Australia,NSW,2190,544 Northland Place,10
2400,Australia,NSW,2065,91 Norway Maple Hill,11
2401,Australia,NSW,2285,5 Myrtle Trail,5
2402,Australia,QLD,4879,645 Thackeray Street,6
2403,Australia,NSW,2176,1439 Utah Court,9
2404,Australia,NSW,2500,9 Hollow Ridge Circle,8
2405,Australia,NSW,2560,4177 Bluejay Street,8
2406,Australia,VIC,3181,75351 Ridgeview Lane,11
2407,Australia,NSW,2041,4006 Algoma Crossing,12
2408,Australia,QLD,4051,881 Debs Center,8
2409,Australia,VIC,3082,423 Debra Terrace,8
2410,Australia,VIC,3802,1369 Wayridge Terrace,7
2411,Australia,NSW,2298,6142 Grayhawk Lane,8
2412,Australia,NSW,2768,5 Steensland Hill,10
2413,Australia,NSW,2154,37983 Logan Street,11
2414,Australia,VIC,3024,31168 Messerschmidt Street,5
2415,Australia,QLD,4118,240 Lake View Road,5
2416,Australia,QLD,4210,290 Jay Drive,3
2417,Australia,VIC,3046,1369 Morrow Plaza,8
2418,Australia,NSW,2178,61976 Emmet Junction,10
2419,Australia,VIC,3161,7585 Rutledge Trail,9
2420,Australia,QLD,4879,9 Northwestern Pass,6
2421,Australia,NSW,2154,16 Dwight Court,10
2422,Australia,NSW,2145,4 Becker Center,10
2423,Australia,NSW,2147,96 Hintze Point,8
2424,Australia,VIC,3240,34222 Vera Circle,7
2425,Australia,NSW,2170,338 Little Fleur Avenue,9
2426,Australia,NSW,2040,57769 Gulseth Lane,10
2427,Australia,QLD,4211,309 Shopko Center,10
2428,Australia,NSW,2144,37 Roth Place,10
2429,Australia,NSW,2261,618 Kropf Drive,9
2430,Australia,QLD,4207,1966 Glendale Avenue,4
2431,Australia,QLD,4019,401 Pond Circle,7
2432,Australia,NSW,2032,582 Kropf Avenue,11
2433,Australia,VIC,3075,2 Columbus Park,7
2434,Australia,NSW,2760,99739 Coolidge Crossing,7
2435,Australia,QLD,4570,75 Westerfield Park,1
2436,Australia,NSW,2508,62842 Pearson Point,9
2437,Australia,QLD,4223,78426 Fulton Plaza,9
2438,Australia,NSW,2073,336 Service Pass,11
2439,Australia,NSW,2076,4 Northridge Center,11
2440,Australia,VIC,3174,8 Superior Court,5
2441,Australia,NSW,2280,8147 Dapin Hill,8
2442,Australia,NSW,2206,047 Kedzie Park,11
2443,Australia,NSW,2671,9346 Sunfield Plaza,1
2444,Australia,NSW,2219,11 Dunning Pass,10
2445,Australia,VIC,3216,67 Crowley Drive,4
2446,Australia,QLD,4455,76 Schiller Pass,3
2447,Australia,QLD,4178,71761 Almo Street,7
2448,Australia,VIC,3043,4898 Buell Terrace,7
2449,Australia,NSW,2165,6 Morningstar Way,7
2450,Australia,NSW,2164,15 Shelley Hill,8
2451,Australia,QLD,4165,1556 Sheridan Hill,5
2452,Australia,VIC,3029,6568 Northridge Pass,6
2453,Australia,QLD,4060,4694 Carioca Court,10
2454,Australia,NSW,2165,6 Ryan Drive,10
2455,Australia,QLD,4034,975 Annamark Hill,6
2456,Australia,VIC,3690,40 Ilene Drive,1
2457,Australia,NSW,2148,60 Sycamore Lane,9
2458,Australia,VIC,3028,8439 Katie Crossing,8
2459,Australia,VIC,3156,22 Hayes Center,10
2460,Australia,NSW,2573,3126 Butterfield Pass,8
2461,Australia,NSW,2761,0 Moulton Plaza,8
2462,Australia,QLD,4650,188 Carberry Point,1
2463,Australia,NSW,2540,083 Farragut Avenue,7
2464,Australia,QLD,4014,62052 Loomis Avenue,8
2465,Australia,NSW,2036,49 Talmadge Trail,11
2466,Australia,NSW,2250,6247 Crest Line Terrace,8
2467,Australia,NSW,2208,77 Armistice Alley,10
2468,Australia,VIC,3160,572 Meadow Ridge Drive,7
2469,Australia,VIC,3754,7 Mcguire Terrace,6
2470,Australia,QLD,4814,70 Erie Street,2
2471,Australia,QLD,4017,3 Talisman Place,5
2472,Australia,QLD,4118,567 Scott Park,5
2473,Australia,NSW,2530,9248 Sugar Terrace,9
2474,Australia,QLD,4370,13 Tennyson Point,6
2475,Australia,VIC,3195,88540 Scoville Plaza,9
2476,Australia,QLD,4655,22779 Graedel Road,2
2477,Australia,VIC,3023,51800 Meadow Vale Point,7
2478,Australia,NSW,2145,1 Trailsway Lane,9
2479,Australia,NSW,2560,65662 Haas Trail,7
2480,Australia,NSW,2444,0 Union Plaza,7
2481,Australia,NSW,2880,1 Forster Junction,1
2482,Australia,NSW,2063,24877 3rd Circle,12
2483,Australia,VIC,3806,34797 Londonderry Trail,7
2484,Australia,NSW,2114,24649 Kennedy Street,8
2485,Australia,NSW,2102,9 Spaight Place,9
2486,Australia,NSW,2120,711 Hayes Court,10
2487,Australia,VIC,3101,30624 John Wall Point,7
2488,Australia,NSW,2770,46 Victoria Center,9
2489,Australia,NSW,2203,99 Blackbird Court,11
2490,Australia,NSW,2166,00 Rutledge Alley,9
2491,Australia,NSW,2560,719 Vahlen Way,8
2492,Australia,QLD,4551,02 Declaration Lane,7
2493,Australia,QLD,4171,9366 Judy Alley,9
2494,Australia,NSW,2093,07623 Mandrake Trail,11
2495,Australia,QLD,4055,050 Buell Lane,7
2496,Australia,QLD,4165,556 Gale Road,6
2497,Australia,NSW,2566,24 Helena Alley,9
2498,Australia,VIC,3046,77410 Bluejay Street,9
2499,Australia,NSW,2760,62 Doe Crossing Junction,7
2500,Australia,QLD,4060,7 Lake View Street,9
2501,Australia,NSW,2112,30 Redwing Pass,11
2502,Australia,NSW,2207,99488 Mccormick Terrace,11
2503,Australia,NSW,2880,60 Banding Terrace,1
2504,Australia,NSW,2300,6220 Sugar Court,8
2505,Australia,QLD,4341,53 Anthes Point,2
2506,Australia,VIC,3250,0 Mosinee Lane,4
2507,Australia,NSW,2087,9 Caliangt Park,11
2508,Australia,QLD,4655,0192 Ridgeview Terrace,6
2509,Australia,NSW,2033,6534 New Castle Plaza,12
2510,Australia,VIC,3111,6 Hoard Plaza,10
2511,Australia,NSW,2118,440 Shasta Crossing,10
2512,Australia,QLD,4070,1127 Artisan Parkway,5
2513,Australia,NSW,2760,23478 Ramsey Pass,6
2514,Australia,VIC,3071,5 Warbler Avenue,10
2515,Australia,QLD,4825,685 International Lane,2
2516,Australia,QLD,4551,6188 Anniversary Circle,6
2517,Australia,VIC,3342,3 American Ash Parkway,7
2518,Australia,NSW,2262,9 Trailsway Court,9
2519,Australia,QLD,4205,9 Oak Park,4
2520,Australia,NSW,2190,82 Lukken Lane,10
2521,Australia,VIC,3500,88551 Hollow Ridge Pass,2
2522,Australia,NSW,2138,283 Claremont Hill,9
2523,Australia,VIC,3523,633 Menomonie Junction,2
2524,Australia,QLD,4161,3 Myrtle Terrace,7
